0.0002048,0.1550165861845016
0.0004096,0.150233581662178
0.0006144,0.1522916108369827
0.0008192,0.1601721495389938
0.001024,0.1607697755098343
0.0012288,0.1592801362276077
0.0014336,0.1531804352998734
0.0016384,0.155487060546875
0.0018432,0.162506103515625
0.002048,0.1620311737060547
0.0022528,0.1577504426240921
0.0024576,0.156276062130928
0.0026624,0.1655006259679794
0.0028672,0.1721483916044235
0.003072,0.183671310544014
0.0032768,0.2036476135253906
0.0034816,0.2195027619600296
0.0036864,0.2363554537296295
0.0038912,0.248626708984375
0.004096,0.2476234436035156
0.0043008,0.2272605895996094
0.0045056,0.2143751680850983
0.0047104,0.208648681640625
0.0049152,0.208956390619278
0.00512,0.2261091768741608
0.005324799999999999,0.2393671572208405
0.0055296,0.2503560483455658
0.0057344,0.2643057405948639
0.0059392,0.270846039056778
0.006144,0.260345458984375
0.0063488,0.2380409240722656
0.0065536,0.2245451509952545
0.006758399999999999,0.2143033295869827
0.006963199999999999,0.2013753205537796
0.007168,0.1906318664550781
0.0073728,0.1780783385038376
0.007577599999999999,0.1727638095617294
0.0077824,0.1719932556152344
0.0079872,0.1651967316865921
0.008192,0.1596730500459671
0.008396799999999999,0.1526603698730469
0.008601599999999999,0.1522928923368454
0.008806399999999999,0.1543788909912109
0.0090112,0.1517632752656937
0.009216,0.1487096101045609
0.0094208,0.1434447020292282
0.0096256,0.145939514040947
0.0098304,0.1536038666963577
0.0100352,0.1577707976102829
0.01024,0.1554819792509079
0.0104448,0.151820495724678
0.0106496,0.1561520844697952
0.0108544,0.1633307188749313
0.0110592,0.1625906676054001
0.011264,0.1596240997314453
0.0114688,0.1544418334960938
0.0116736,0.1568412780761719
0.0118784,0.1621716767549515
0.0120832,0.1612879484891891
0.012288,0.1562309265136719
0.0124928,0.1579837650060654
0.0126976,0.1685276031494141
0.0129024,0.1741110533475876
0.0131072,0.1902198791503906
0.013312,0.2085418701171875
0.0135168,0.2243468016386032
0.0137216,0.2405484467744827
0.0139264,0.2516377866268158
0.0141312,0.2457154542207718
0.014336,0.2256736755371094
0.0145408,0.2152322083711624
0.0147456,0.2102425843477249
0.0149504,0.2105121612548828
0.0151552,0.2220745086669922
0.01536,0.2323156893253326
0.0155648,0.2442550659179688
0.0157696,0.2569917142391205
0.0159744,0.2625509798526764
0.0161792,0.2495549470186234
0.016384,0.22894287109375
0.0165888,0.2144870758056641
0.0167936,0.2057622224092484
0.0169984,0.1966540068387985
0.0172032,0.1877568513154984
0.017408,0.1756229400634766
0.0176128,0.1718177795410156
0.0178176,0.1703243255615234
0.0180224,0.1656570434570312
0.0182272,0.1612211912870407
0.018432,0.1539395600557327
0.0186368,0.1545874327421188
0.0188416,0.1556396484375
